district,gender,race,major_award_count,allegation_count,sustained_count,unsustained_count,birth_year
16,M,White,0,0,0,0,1932
18,M,White,0,4,1,1,1950
22,F,Black,0,4,2,1,1966
16,M,White,0,15,1,7,1970
12,M,Hispanic,0,34,4,27,1962
4,F,White,1,9,2,5,1958
3,M,Black,0,9,1,3,1979
25,M,Black,0,35,4,27,1964
7,M,Asian/Pacific,0,19,1,6,1984
19,M,Hispanic,1,33,2,18,1958
2,M,Black,0,46,4,29,1969
11,F,Hispanic,0,5,0,1,1981
18,M,Black,0,17,2,12,1964
16,M,White,0,47,4,18,1967
9,F,White,0,22,4,7,1956
18,F,White,0,5,3,0,1963
5,M,White,0,13,3,4,1965
2,F,Black,0,2,1,0,1983
7,M,Hispanic,0,11,1,4,1977
1,M,White,0,7,1,2,1971
6,F,White,0,8,1,2,1973
20,M,White,0,12,0,3,1972
1,M,White,0,29,0,16,1965
24,M,White,0,7,1,4,1973
2,F,Black,0,4,1,3,1967
10,F,Black,1,15,4,9,1970
8,M,Asian/Pacific,4,87,1,50,1971
17,F,Hispanic,0,6,2,0,1966
3,F,Black,0,0,0,0,1953
4,F,White,0,20,1,4,1974
3,M,Black,0,4,1,2,1971
6,M,Black,0,44,3,21,1964
2,F,White,0,9,1,5,1963
16,M,White,0,29,1,5,1973
6,M,Black,0,19,1,12,1967
12,M,Hispanic,0,5,1,1,1956
15,M,White,0,22,2,12,1973
22,M,White,1,17,1,2,1979
15,F,Hispanic,0,9,1,2,1981
18,M,Hispanic,0,7,1,1,1971
9,M,White,0,9,1,1,1979
19,F,Hispanic,0,5,0,1,1968
24,M,White,0,6,1,2,1984
9,M,White,0,9,1,3,1978
10,F,White,1,6,0,0,1975
18,M,White,0,9,1,4,1955
2,F,Black,0,11,1,6,1970
14,F,Hispanic,0,19,1,10,1957
8,M,White,0,0,0,0,1945
18,M,White,0,11,1,4,1966
25,M,White,0,12,3,4,1959
9,M,White,0,21,1,12,1963
2,M,Black,0,6,1,2,1959
10,M,Hispanic,0,7,1,3,1973
6,M,Black,0,7,3,1,1974
25,M,White,0,1,0,0,1987
6,M,Black,0,16,2,4,1972
20,M,White,0,21,0,3,1971
1,M,Hispanic,0,21,0,9,1973
7,M,Black,0,3,0,1,1986
25,M,White,0,11,0,3,1973
16,M,White,0,4,0,3,1971
1,M,White,0,1,0,1,1952
2,M,White,0,1,0,1,1987
2,M,White,0,1,0,1,1939
11,M,White,0,2,0,1,1970
12,M,White,0,1,0,1,1942
7,M,Black,0,0,0,0,1927
8,M,White,0,2,0,2,1937
14,M,White,0,6,0,2,1947
17,M,Hispanic,1,7,0,1,1972
22,M,White,0,4,0,2,1951
22,M,Hispanic,0,5,0,1,1975
19,M,Hispanic,0,5,0,2,1971
7,M,Black,0,8,0,4,1963
20,M,White,0,8,0,2,1965
24,M,White,0,14,0,5,1976
1,M,Hispanic,1,24,0,4,1977
4,F,Black,1,3,0,3,1970
18,M,Hispanic,0,5,0,2,1963
3,M,White,0,2,0,1,1986
17,F,White,0,6,0,1,1979
5,M,Black,0,20,0,6,1974
1,M,Hispanic,0,34,0,22,1963
17,M,Black,0,8,0,2,1983
12,M,Hispanic,0,12,0,6,1967
11,F,Hispanic,0,31,0,10,1976
25,M,Asian/Pacific,0,11,0,1,1972
20,M,Hispanic,0,5,0,2,1966
25,M,Hispanic,0,5,0,2,1985
25,M,White,0,16,0,7,1960
2,F,White,0,5,0,4,1967
20,M,Black,0,21,0,6,1968
3,F,Black,0,1,0,0,1948
17,M,White,0,2,1,0,1947
19,M,White,0,3,0,3,1936
4,M,Black,1,2,0,1,1949
18,M,White,0,4,0,3,1945
19,M,White,0,2,0,1,1945
24,F,White,0,12,0,8,1963
18,M,White,0,9,0,8,1939
11,F,Hispanic,0,12,0,9,1969
11,M,Hispanic,2,6,0,2,1982
6,M,White,0,4,0,0,1983
10,M,Hispanic,1,1,0,0,1972
3,M,Black,0,2,0,0,1951
4,M,White,1,1,0,0,1941
6,M,Black,1,1,0,0,1977
4,M,Black,0,1,0,0,1987
22,F,White,0,0,0,0,1942
9,M,White,0,0,0,0,1940
6,F,Black,0,0,0,0,1994
25,M,White,0,0,0,0,1925
7,M,White,0,0,0,0,1944
6,M,Black,0,0,0,0,1922
1,M,Black,0,0,0,0,1926
9,F,White,0,0,0,0,1947
8,M,White,0,0,0,0,1975
12,M,White,0,0,0,0,1946
3,M,White,0,0,0,0,1931
23,M,White,0,0,0,0,1926
7,M,White,0,0,0,0,1935
12,F,White,0,0,0,0,1948
8,M,Hispanic,0,7,0,1,1971
17,F,White,0,3,1,1,1969
18,M,Black,0,15,3,3,1968
25,M,White,0,13,1,5,1980
17,M,Hispanic,0,2,1,0,1967
22,M,White,0,9,1,4,1957
19,F,White,0,4,0,2,1968
1,F,White,0,5,1,1,1974
12,F,White,0,3,0,0,1974
8,M,White,0,1,0,0,1956
8,M,White,0,9,0,3,1967
8,F,Hispanic,0,3,0,1,1969
18,M,Asian/Pacific,0,13,1,1,1966
10,M,Hispanic,1,2,1,0,1989
10,F,Asian/Pacific,1,2,0,0,1988
10,F,Black,1,2,0,1,1979
25,M,White,1,2,0,0,1984
6,M,White,0,1,0,0,1986
6,M,Black,1,1,0,0,1985
10,M,Hispanic,1,3,0,0,1974
22,M,Hispanic,0,7,1,0,1979
11,M,White,2,26,1,5,1977
8,M,Hispanic,0,1,0,0,1991
18,M,Hispanic,0,1,0,0,1983
8,M,Hispanic,0,31,2,9,1967
8,M,Hispanic,0,5,1,1,1983
14,M,Hispanic,0,6,1,1,1964
12,M,White,0,17,2,5,1971
19,M,Hispanic,0,53,22,16,1957
2,M,Black,0,9,1,2,1969
11,M,White,0,39,1,22,1962
7,M,Hispanic,0,18,1,6,1960
14,F,Hispanic,0,7,1,2,1978
12,M,Hispanic,0,28,4,17,1956
19,F,Black,0,6,1,0,1979
9,M,Black,0,30,3,18,1959
9,M,White,0,18,2,10,1968
2,F,Black,0,17,4,6,1969
14,M,White,0,8,2,0,1972
4,M,White,0,2,1,0,1986
11,M,Black,0,17,1,7,1969
3,M,Black,0,28,2,12,1975
22,F,Black,0,3,1,0,1971
20,M,Asian/Pacific,0,2,1,0,1984
8,M,White,0,4,1,1,1985
15,M,White,0,1,1,0,1978
2,M,Black,0,10,1,0,1979
9,M,White,0,2,1,0,1987
2,M,Black,0,14,1,4,1968
5,F,Black,0,2,1,0,1971
14,M,Asian/Pacific,0,2,1,0,1984
1,M,Black,0,10,1,2,1962
25,M,White,0,5,2,0,1986
16,F,White,0,10,2,0,1958
7,M,White,0,1,1,0,1973
7,M,White,0,2,1,0,1983
7,M,Black,0,8,1,0,1977
6,M,White,0,2,1,0,1979
24,F,White,0,31,1,8,1966
25,M,Asian/Pacific,0,17,1,7,1972
5,M,White,0,27,1,11,1969
3,M,Black,0,15,1,5,1969
17,M,Hispanic,0,7,1,2,1970
14,M,Hispanic,0,17,1,9,1970
3,M,Black,0,14,1,2,1966
9,M,Black,0,12,1,2,1977
16,M,Hispanic,0,20,1,10,1967
7,M,Black,0,13,1,7,1963
18,M,White,0,17,2,7,1968
19,M,White,0,3,1,1,1975
8,M,White,0,25,1,9,1978
7,M,White,0,3,0,0,1977
4,M,White,0,3,0,0,1986
6,F,Black,0,5,0,0,1984
2,M,White,0,7,0,0,1978
1,M,White,0,3,0,1,1939
22,F,Black,0,12,3,5,1965
8,M,White,0,1,1,0,1937
12,M,White,0,1,1,0,1941
21,M,Black,0,10,0,7,1940
14,M,White,0,5,1,2,1945
6,M,White,0,1,0,0,1992
19,F,Hispanic,0,1,0,1,1957
12,F,Hispanic,0,2,0,1,1962
18,M,Black,0,2,1,1,1946
20,M,White,0,2,0,0,1938
6,M,Black,0,20,1,13,1957
10,F,White,1,3,0,1,1955
25,F,White,0,2,0,2,1964
9,M,White,0,4,0,1,1951
18,M,White,0,8,2,4,1964
8,M,White,0,2,1,1,1946
5,M,White,0,2,0,1,1944
4,M,White,1,15,2,9,1950
24,M,White,0,10,1,3,1953
11,M,White,0,3,0,2,1971
23,M,White,0,7,0,2,1971
16,F,White,0,5,0,4,1954
24,F,Hispanic,0,14,5,3,1962
16,M,White,0,9,1,4,1948
4,M,Black,0,8,3,4,1947
4,F,Black,0,7,3,2,1962
24,M,White,0,1,1,0,1945
16,M,White,0,8,0,6,1948
5,F,Black,0,16,9,5,1960
9,M,Hispanic,1,3,0,0,1973
4,M,Hispanic,1,17,0,13,1949
17,F,Hispanic,0,4,0,0,1980
18,M,White,0,24,3,17,1962
24,M,White,0,7,0,4,1951
24,F,White,0,13,1,5,1960
4,M,Hispanic,0,13,0,7,1957
22,M,Hispanic,0,25,4,15,1949
2,M,Black,0,2,1,0,1956
24,M,White,0,16,3,9,1963
1,M,Hispanic,0,29,4,15,1965
8,M,White,0,23,1,14,1959
2,M,Black,0,16,1,7,1946
11,M,White,0,1,1,0,1978
16,M,Hispanic,0,1,1,0,1982
18,M,Black,0,12,5,1,1955
3,M,White,0,8,1,1,1977
4,M,Black,1,25,3,11,1961
16,M,White,0,17,1,3,1968
3,M,Black,0,28,2,12,1959
10,M,White,0,22,0,4,1978
25,M,Black,0,6,3,0,1958
4,M,White,0,4,2,0,1940
8,M,Hispanic,1,13,0,3,1982
14,M,White,0,7,1,3,1973
5,M,Black,0,6,1,1,1976
8,F,White,0,3,0,0,1966
3,M,White,0,3,1,0,1970
11,F,White,0,8,1,5,1942
7,M,Black,0,15,2,4,1959
7,F,White,0,24,2,7,1976
25,M,Hispanic,0,14,0,3,1974
4,M,White,0,5,0,1,1988
3,F,Hispanic,1,8,0,2,1978
16,M,White,0,2,0,1,1968
2,F,Asian/Pacific,0,9,5,1,1970
12,M,White,0,76,23,26,1966
12,F,Black,0,7,0,1,1966
2,M,Black,0,22,3,11,1969
7,M,White,0,2,1,0,1982
12,F,White,2,31,2,7,1982
3,F,Black,0,3,0,0,1963
3,M,Black,1,2,1,0,1983
24,F,White,0,8,1,1,1972
12,M,Hispanic,0,2,1,0,1971
8,M,White,0,42,0,23,1972
24,M,Hispanic,0,14,2,12,1968
5,M,Black,0,5,2,0,1966
7,F,Black,0,6,0,4,1971
20,M,Black,0,6,1,3,1941
16,M,White,0,3,1,1,1944
19,M,White,0,6,4,2,1945
5,F,Black,0,5,0,4,1963
22,F,White,0,7,2,5,1949
12,F,White,0,11,3,4,1959
11,M,White,0,9,3,4,1953
24,F,Native American/Alaskan Native,0,8,0,2,1949
12,F,Hispanic,0,3,1,0,1978
2,M,Black,0,30,4,18,1966
7,M,Black,0,59,5,32,1973
6,M,Black,0,14,4,2,1971
18,M,Black,0,16,1,8,1962
20,M,White,0,13,0,2,1983
12,M,Hispanic,0,13,0,6,1964
24,F,White,0,3,0,1,1977
18,M,Black,0,6,0,5,1962
8,M,White,0,1,0,0,1974
15,M,Hispanic,0,2,0,0,1975
10,M,Black,1,1,0,0,1984
16,M,White,0,24,0,8,1973
22,M,White,0,22,0,3,1977
2,F,Black,0,15,1,3,1969
2,F,Black,0,13,1,2,1972
14,M,Hispanic,0,8,1,1,1981
11,F,White,0,13,1,3,1980
25,M,White,0,1,1,0,1979
8,M,White,0,7,0,3,1961
4,M,White,0,11,0,1,1979
5,M,White,0,18,0,5,1971
19,M,Asian/Pacific,0,8,1,1,1973
22,M,Hispanic,0,4,1,0,1964
12,M,Hispanic,0,7,2,0,1976
8,M,White,0,5,0,1,1984
18,M,Hispanic,0,22,0,10,1969
5,M,Black,0,8,3,5,1951
10,F,Black,0,1,0,1,1967
22,M,White,0,17,1,8,1956
16,M,Hispanic,0,21,0,6,1970
22,F,White,0,13,0,5,1955
18,F,Hispanic,0,4,0,1,1970
6,M,Black,1,4,3,0,1976
20,M,White,0,3,1,0,1983
9,M,White,0,15,1,6,1977
19,M,White,0,7,2,1,1938
20,M,White,0,4,1,2,1941
12,F,Black,0,6,2,2,1960
1,M,Black,0,11,1,5,1957
15,M,White,0,22,4,14,1963
7,M,White,0,21,5,11,1954
8,M,White,0,37,2,26,1954
18,M,Hispanic,0,1,1,0,1972
1,M,Black,0,23,2,15,1949
5,M,Black,0,12,4,5,1941
3,M,White,0,23,5,8,1965
1,F,White,0,33,3,20,1960
2,F,Black,0,15,3,4,1965
2,M,Black,0,5,1,0,1970
2,F,Black,0,2,1,0,1961
16,F,White,0,7,1,4,1964
7,M,Black,0,22,4,7,1964
10,F,Black,0,17,11,1,1957
1,M,White,0,6,1,4,1938
22,M,Hispanic,0,8,2,2,1969
20,M,White,0,18,6,8,1955
18,M,Hispanic,0,8,2,2,1965
8,M,White,0,4,1,3,1945
22,M,White,0,24,6,10,1952
3,F,Black,0,2,2,0,1964
1,M,White,0,3,1,1,1951
13,M,White,0,1,1,0,1942
15,M,White,0,5,2,1,1968
18,M,White,0,9,1,5,1963
1,M,White,0,3,1,2,1947
16,M,White,0,11,4,6,1947
21,F,Black,0,4,2,1,1952
17,M,White,0,1,1,0,1946
13,M,Hispanic,0,6,1,4,1974
14,M,Hispanic,0,7,2,2,1946
18,F,White,0,14,1,6,1960
18,M,Black,0,2,1,0,1957
8,M,White,0,6,1,5,1949
16,M,White,0,17,1,7,1965
13,M,White,0,13,3,5,1943
15,M,Black,0,11,2,9,1964
2,M,Black,0,4,1,3,1963
3,F,Black,0,3,2,0,1949
6,F,Black,0,11,1,0,1967
7,M,Hispanic,0,14,2,8,1955
7,M,Black,0,1,0,1,1939
6,M,Black,0,21,11,9,1960
22,M,Black,0,16,1,3,1957
18,M,White,0,3,2,0,1946
7,F,Black,0,5,1,0,1962
11,F,White,0,1,1,0,1974
6,F,White,0,2,1,1,1942
23,M,Asian/Pacific,0,9,1,4,1960
24,M,White,0,17,1,11,1968
5,M,Black,0,2,2,0,1946
25,M,White,0,14,2,6,1938
24,F,White,0,1,1,0,1982
8,M,White,0,9,5,3,1965
5,F,Black,0,4,1,0,1971
18,M,White,0,2,2,0,1937
14,M,Hispanic,0,13,4,5,1965
19,M,Hispanic,0,6,1,1,1967
19,M,White,0,5,2,3,1970
15,M,White,0,1,1,0,1992
2,M,Black,0,11,1,6,1956
12,M,White,0,5,2,2,1947
24,F,Black,0,4,1,0,1953
18,M,White,0,4,3,0,1953
7,M,Black,0,2,1,0,1939
15,M,White,0,2,2,0,1953
3,M,Black,0,2,2,0,1954
15,F,Black,0,6,2,2,1948
15,M,White,0,11,1,8,1968
14,M,Hispanic,0,7,3,3,1950
4,F,White,0,18,3,15,1952
19,M,White,0,2,1,0,1942
4,M,Black,0,5,4,1,1933
16,M,White,0,7,4,2,1951
16,M,White,0,4,4,0,1945
7,F,Black,0,1,1,0,1953
16,M,White,0,3,2,0,1946
22,M,White,0,1,1,0,1946
17,F,Hispanic,0,5,1,4,1972
16,M,White,0,4,0,1,1943
1,M,Black,0,7,1,5,1941
18,M,White,0,6,2,0,1948
8,M,White,0,5,1,3,1941
18,M,White,0,2,1,1,1945
12,M,White,0,17,1,9,1951
5,F,Black,0,9,2,3,1951
15,F,Black,0,7,1,4,1964
6,M,White,0,3,1,0,1987
11,F,Black,0,2,1,0,1988
18,M,Black,0,12,0,10,1957
8,F,White,0,3,0,1,1971
9,M,Hispanic,0,2,0,0,1989
25,M,White,0,1,0,0,1989
25,M,White,0,3,0,0,1959
4,M,White,0,1,0,0,1988
2,M,White,0,1,0,0,1975
3,F,Black,0,2,1,1,1973
3,M,Hispanic,0,4,2,1,1971
6,M,Black,0,1,1,0,1948
14,M,Black,0,10,1,7,1950
18,F,White,0,6,2,4,1949
4,M,Black,0,12,2,4,1942
20,F,Hispanic,0,1,1,0,1971
3,F,Black,0,10,1,3,1950
4,M,White,1,20,0,2,1976
6,M,Black,0,10,1,1,1978
20,M,White,0,5,0,1,1970
24,M,White,0,7,0,1,1981
25,M,White,0,85,2,47,1963
11,M,White,0,7,0,1,1975
16,M,White,0,8,0,2,1972
2,F,Black,0,7,0,1,1972
3,M,White,0,12,0,4,1979
25,M,Hispanic,0,7,2,0,1977
5,M,Hispanic,0,5,0,0,1987
1,M,White,0,4,2,2,1947
2,M,Black,0,3,2,1,1934
25,M,White,0,41,10,26,1972
20,M,White,0,17,4,12,1952
24,M,White,0,9,2,7,1945
19,M,White,3,47,4,12,1976
19,M,White,0,19,1,6,1974
14,M,Hispanic,1,8,1,3,1973
10,M,Hispanic,2,1,1,0,1973
8,M,Hispanic,1,36,4,15,1964
8,M,White,2,37,1,9,1976
20,M,White,0,12,1,3,1972
17,F,White,0,21,2,12,1968
16,M,White,0,8,1,2,1979
3,M,Black,1,17,1,9,1966
10,M,Hispanic,1,11,1,4,1973
20,F,White,0,7,1,2,1964
3,F,Black,1,10,2,1,1963
4,M,White,1,49,2,29,1970
6,F,White,2,32,3,11,1981
4,M,White,1,28,2,5,1977
1,M,White,1,27,3,9,1970
10,M,White,1,38,1,23,1968
10,M,Hispanic,1,14,1,1,1978
16,M,White,1,11,3,1,1977
4,M,Black,1,9,2,2,1977
4,M,White,1,30,2,13,1962
2,M,Black,0,9,3,2,1965
8,M,Hispanic,1,4,1,1,1983
15,M,Black,0,14,2,3,1963
16,M,White,1,34,3,8,1965
18,M,White,0,2,1,1,1940
4,M,Hispanic,1,22,2,12,1967
25,M,Hispanic,2,15,1,4,1979
2,M,Black,0,12,2,4,1964
4,M,White,1,17,4,9,1945
17,M,Hispanic,0,16,4,9,1970
23,M,White,0,3,2,1,1950
18,M,White,0,7,2,3,1954
7,M,White,0,6,4,2,1943
20,M,Black,0,11,1,8,1939
6,M,Black,0,2,1,1,1962
24,M,White,0,7,2,4,1957
9,M,Hispanic,2,15,2,2,1978
4,M,Black,1,23,1,13,1962
4,M,White,1,13,1,7,1954
17,M,Hispanic,1,8,1,3,1979
8,M,Hispanic,1,26,1,13,1976
20,F,White,0,22,1,7,1964
7,M,White,1,13,2,1,1982
5,M,Black,2,6,2,1,1971
20,M,White,1,11,2,1,1963
6,M,Black,1,5,3,0,1965
3,F,Black,0,7,1,2,1959
20,M,Hispanic,0,5,1,2,1968
4,M,Black,1,18,3,8,1947
10,M,Hispanic,1,15,1,12,1970
20,M,White,0,6,1,4,1949
14,M,Hispanic,0,6,1,1,1973
9,M,White,0,19,4,10,1963
11,M,Black,0,33,3,1,1962
18,M,Black,0,27,4,14,1957
10,F,Hispanic,2,6,1,0,1981
10,M,White,1,16,2,9,1954
11,M,White,0,30,11,13,1965
18,M,Black,0,9,2,1,1979
12,F,White,0,30,8,15,1964
2,M,Black,2,9,1,2,1977
4,F,Black,1,8,2,2,1966
10,M,Hispanic,1,10,1,1,1972
10,M,Hispanic,1,5,1,0,1967
3,M,Black,0,9,1,6,1941
4,M,Black,1,33,5,14,1961
3,M,Black,0,10,1,2,1950
9,M,White,1,30,1,10,1975
22,F,Black,0,17,1,6,1962
4,F,Hispanic,1,14,1,4,1950
19,F,White,0,7,1,4,1951
19,M,Black,0,25,1,14,1958
11,M,White,1,68,4,30,1967
9,M,White,0,15,1,2,1977
3,M,Black,1,18,2,2,1969
2,M,Black,0,13,1,3,1972
1,M,Black,0,7,2,4,1950
20,M,Hispanic,1,9,1,6,1972
3,M,Black,0,8,2,2,1969
4,M,Black,1,15,1,8,1951
19,M,Black,0,8,1,3,1945
13,M,Hispanic,0,12,1,10,1954
9,M,White,1,20,4,9,1968
18,M,Hispanic,0,10,1,3,1964
2,M,Black,1,27,1,3,1978
3,M,Black,1,21,3,11,1960
8,M,Hispanic,0,43,4,18,1975
14,M,Hispanic,0,12,2,4,1968
6,M,Black,0,25,1,8,1970
5,F,Black,0,21,8,5,1968
17,M,White,0,13,5,3,1963
15,M,Black,1,15,1,1,1968
19,M,Black,0,11,1,3,1973
5,M,Black,0,14,3,3,1964
9,M,White,0,31,2,13,1970
8,M,White,0,26,1,14,1955
5,M,White,0,78,1,41,1973
2,F,Black,0,14,3,7,1960
19,M,Black,1,6,1,1,1975
10,M,Hispanic,1,31,1,14,1972
24,M,Asian/Pacific,0,11,2,8,1952
1,M,Black,0,7,2,4,1963
16,M,White,0,12,1,3,1952
3,M,Black,0,10,2,5,1941
22,M,White,0,24,1,20,1970
9,F,Black,0,14,5,4,1968
2,F,Black,0,12,2,1,1960
6,M,Black,1,22,1,5,1954
15,M,White,0,11,1,3,1967
3,F,Black,0,4,1,2,1950
6,M,White,0,5,1,2,1947
16,F,White,0,8,2,3,1948
4,M,Black,1,28,2,17,1964
2,M,Black,0,22,2,7,1979
11,M,White,0,16,6,4,1972
4,M,Black,1,9,1,5,1950
5,M,Black,0,13,1,7,1955
2,M,Black,0,36,8,15,1956
17,M,White,0,11,1,5,1969
8,M,White,0,10,1,3,1971
2,M,Black,1,15,2,4,1963
10,F,Hispanic,1,8,1,0,1964
17,M,Hispanic,0,11,1,7,1964
6,M,Black,0,20,4,11,1940
8,M,Hispanic,0,70,4,33,1968
4,M,White,1,40,4,21,1936
2,M,Black,0,7,1,3,1959
1,M,Black,0,7,1,2,1961
3,M,Black,0,42,3,18,1968
6,M,Black,0,7,1,3,1941
19,M,Hispanic,0,47,4,25,1961
8,M,White,0,22,5,12,1972
6,F,Black,0,16,3,4,1953
3,F,Black,0,7,1,3,1959
16,M,White,0,16,1,4,1967
5,M,Black,0,53,4,25,1963
16,M,White,3,85,3,67,1954
11,M,Black,0,13,1,9,1957
6,M,Black,0,11,2,2,1958
20,M,White,0,7,2,3,1943
4,M,White,1,9,1,5,1973
7,M,Black,0,13,2,7,1940
5,M,Black,1,9,1,1,1967
19,M,Asian/Pacific,0,26,1,15,1961
10,M,White,1,6,1,0,1949
18,M,White,0,16,1,3,1970
24,M,White,0,13,4,2,1966
11,M,Hispanic,0,10,1,5,1975
25,M,Black,0,25,2,8,1957
22,M,White,0,16,1,6,1962
18,F,White,0,11,1,3,1971
22,M,White,0,8,3,2,1946
17,M,White,0,6,1,4,1962
18,F,Black,0,15,3,4,1956
22,M,White,0,19,2,2,1971
24,M,White,0,7,1,2,1965
15,M,Hispanic,0,11,4,1,1970
6,M,Black,0,26,3,10,1975
9,M,White,0,39,1,26,1949
1,M,White,0,10,2,5,1952
16,M,White,0,4,1,3,1960
18,M,White,0,8,2,3,1951
16,M,White,1,18,2,3,1974
10,M,White,1,17,1,14,1970
1,M,White,1,22,2,6,1982
18,M,White,0,27,1,9,1957
15,M,Black,0,9,2,2,1967
19,M,White,0,9,1,7,1949
22,M,White,0,11,2,1,1976
4,M,White,1,3,1,1,1936
25,F,Black,0,21,1,11,1970
6,M,Black,0,17,4,7,1963
8,F,White,0,17,1,5,1975
6,M,Black,0,16,1,8,1968
19,M,Hispanic,0,8,1,2,1962
17,M,White,0,1,1,0,1968
18,M,White,0,9,2,5,1950
15,F,White,0,5,1,2,1950
3,F,Hispanic,0,5,1,2,1961
5,M,White,1,16,1,10,1962
1,M,White,1,28,1,15,1965
19,M,White,0,21,5,8,1949
17,M,White,0,19,2,11,1967
10,M,Hispanic,1,22,5,12,1965
18,F,White,0,17,3,7,1957
7,F,White,0,10,1,6,1964
3,F,Black,0,9,1,2,1972
10,M,White,0,18,5,2,1979
17,M,White,0,11,1,2,1979
5,F,Black,0,12,2,1,1960
3,F,Black,0,3,2,1,1950
2,M,Black,0,22,1,7,1976
16,F,Hispanic,0,9,1,3,1966
2,M,Black,1,7,1,1,1979
4,M,Hispanic,1,29,4,21,1940
20,M,White,0,14,2,8,1958
22,M,Black,0,7,2,4,1963
4,M,Black,0,60,11,30,1957
24,F,White,0,10,1,2,1979
25,M,White,0,30,1,8,1972
4,M,Black,1,35,6,11,1958
16,M,White,0,7,1,5,1941
19,M,Black,0,17,3,6,1959
18,F,Black,0,10,2,4,1963
4,M,Hispanic,1,31,1,15,1969
1,M,Black,0,7,1,3,1977
15,F,Black,0,2,1,0,1958
15,M,Hispanic,0,27,1,4,1977
6,M,Black,0,10,1,5,1962
14,M,Hispanic,0,6,1,2,1981
8,M,Black,0,33,1,18,1970
6,M,Black,0,20,4,3,1963
18,M,Black,1,31,2,19,1968
4,M,Black,1,31,3,19,1950
1,M,Black,0,12,1,4,1964
11,M,Hispanic,2,25,2,8,1975
4,M,White,1,49,6,26,1951
9,M,White,0,7,3,3,1944
21,M,Black,0,9,5,2,1963
11,F,Hispanic,1,2,1,0,1983
3,M,White,0,45,3,18,1955
8,M,White,0,7,1,2,1970
3,F,Black,0,11,3,5,1964
23,F,White,0,14,1,5,1946
14,F,White,0,4,3,0,1950
20,M,White,0,3,1,0,1951
2,M,Black,0,14,4,4,1956
5,M,Black,0,18,7,4,1968
22,M,White,1,5,2,0,1982
19,M,White,0,4,1,1,1949
6,F,White,0,24,3,10,1952
18,M,Hispanic,0,6,1,1,1971
1,M,White,1,69,3,35,1966
16,M,White,0,15,7,6,1952
16,F,White,0,5,1,1,1956
16,M,White,0,35,2,25,1958
8,M,White,0,19,2,9,1970
15,F,Black,0,6,4,1,1963
7,M,Black,0,44,2,26,1963
25,M,White,0,4,2,0,1977
19,M,Black,0,24,1,5,1977
10,M,Hispanic,1,11,1,2,1969
17,M,White,0,34,2,18,1966
11,M,White,0,3,1,1,1986
2,M,Black,0,11,4,1,1965
7,F,Hispanic,0,12,2,2,1983
24,F,Black,0,4,1,0,1966
17,M,White,0,9,3,5,1956
2,M,Black,0,8,2,2,1961
11,M,White,0,7,1,5,1946
19,M,White,0,16,1,9,1945
16,F,White,0,7,1,3,1959
19,M,White,0,30,2,18,1946
6,M,Black,0,14,2,7,1943
7,M,Black,0,55,6,39,1949
4,M,White,1,49,3,26,1957
4,M,White,1,22,1,8,1965
5,M,Black,2,5,2,2,1969
6,M,Black,0,7,2,2,1947
22,M,Black,0,50,1,33,1967
6,M,Black,0,34,3,16,1965
8,F,White,0,22,1,7,1971
5,F,Black,0,7,2,0,1978
11,M,White,0,15,5,7,1943
8,M,Hispanic,0,11,1,5,1976
2,F,Black,0,6,1,1,1972
4,F,Hispanic,1,2,1,1,1951
7,M,White,0,5,1,1,1962
10,M,Hispanic,1,31,1,24,1955
5,M,Black,0,34,3,13,1960
2,M,Black,0,31,7,15,1956
19,M,White,0,17,1,10,1969
8,F,Hispanic,0,22,4,5,1968
10,M,Black,1,6,1,0,1974
10,M,White,1,1,1,0,1947
12,M,White,0,6,1,1,1966
11,M,Black,0,26,2,5,1969
9,M,White,0,17,1,13,1971
24,M,Hispanic,0,5,1,0,1981
10,M,Hispanic,1,8,4,4,1962
22,F,Black,0,2,1,1,1964
12,M,White,0,1,1,0,1950
5,M,Black,0,4,1,3,1955
1,M,White,0,2,1,1,1938
6,M,White,0,7,1,4,1950
21,M,Black,0,1,1,0,1942
11,M,Black,0,10,2,7,1946
1,M,Black,0,9,5,3,1944
8,M,White,0,22,2,14,1943
24,F,White,0,5,1,4,1951
3,M,Black,0,6,2,2,1946
1,M,White,0,2,2,0,1943
11,F,Black,0,9,4,4,1946
2,M,Black,0,5,4,1,1947
22,M,Black,0,4,3,1,1939
18,M,White,0,4,1,2,1952
18,M,White,0,8,1,7,1945
18,M,White,0,5,1,3,1946
22,M,White,0,5,1,4,1937
6,M,Black,0,29,5,22,1962
13,M,White,0,3,2,1,1949
19,F,White,0,5,1,3,1943
9,F,White,0,5,3,2,1960
6,M,Black,0,32,4,21,1968
18,M,White,0,10,1,5,1944
13,M,White,0,27,1,19,1951
25,M,White,0,21,1,17,1958
4,M,White,1,5,1,3,1951
18,M,Black,0,20,6,9,1948
22,M,White,0,5,1,2,1949
19,M,White,0,23,4,12,1943
19,M,White,0,1,1,0,1930
13,M,White,0,14,1,8,1964
3,F,Black,0,27,6,9,1947
4,M,Black,1,15,5,7,1963
10,M,Black,1,10,1,7,1964
3,F,Black,0,7,2,1,1950
10,M,Hispanic,1,13,2,5,1961
3,F,Hispanic,1,14,1,7,1960
12,M,White,1,21,1,16,1962
10,M,Hispanic,1,7,1,3,1978
